
=== INSTANCE: test_small_flex_events_7_util0.95_ec0.08_nm13_v0.json (Machines: 13, Total Jobs Defined: 25) ===
  SPT     => MS=1295.00, TWT=52.00   , IdleAvg=518.00, WaitAvg=223.25, T=0.636s
  LPT     => MS=1584.00, TWT=2918.00 , IdleAvg=668.77, WaitAvg=342.71, T=0.629s
  FIFO    => MS=1450.00, TWT=1238.00 , IdleAvg=617.08, WaitAvg=227.00, T=0.632s
  LIFO    => MS=1251.00, TWT=2238.00 , IdleAvg=385.31, WaitAvg=298.58, T=0.656s
  SRPT    => MS=1412.00, TWT=918.00  , IdleAvg=555.23, WaitAvg=236.50, T=0.631s
  OPR     => MS=1584.00, TWT=1686.00 , IdleAvg=749.23, WaitAvg=220.00, T=0.632s
  ECT     => MS=1584.00, TWT=1420.00 , IdleAvg=740.46, WaitAvg=249.33, T=0.629s
  LLM     => MS=1450.00, TWT=1238.00 , IdleAvg=617.08, WaitAvg=227.00, T=0.640s
  Random  => MS=1450.00, TWT=1326.00 , IdleAvg=603.62, WaitAvg=277.71, T=0.635s
  EDD     => MS=1182.00, TWT=42.00   , IdleAvg=370.85, WaitAvg=209.58, T=0.642s
  MST     => MS=1405.00, TWT=282.00  , IdleAvg=569.92, WaitAvg=228.08, T=0.637s
  GPISRule1 => MS=1467.00, TWT=204.00  , IdleAvg=625.62, WaitAvg=246.21, T=0.635s
  GPISRule2 => MS=1179.00, TWT=22.00   , IdleAvg=333.15, WaitAvg=292.83, T=0.635s
  GPISRule3 => MS=1315.00, TWT=966.00  , IdleAvg=468.31, WaitAvg=285.71, T=0.637s
  GPISRule4 => MS=1405.00, TWT=282.00  , IdleAvg=569.92, WaitAvg=228.08, T=0.644s
  GPISRule5 => MS=1367.00, TWT=42.00   , IdleAvg=563.38, WaitAvg=220.21, T=0.654s
  GPISRule6 => MS=1584.00, TWT=2202.00 , IdleAvg=736.31, WaitAvg=265.33, T=0.638s

=== INSTANCE: test_small_flex_events_8_util0.95_ec0.08_nm16_v0.json (Machines: 16, Total Jobs Defined: 25) ===
  SPT     => MS=1188.00, TWT=609.00  , IdleAvg=587.88, WaitAvg=248.25, T=0.797s
  LPT     => MS=1200.00, TWT=4769.00 , IdleAvg=452.94, WaitAvg=367.71, T=0.778s
  FIFO    => MS=1271.00, TWT=2621.00 , IdleAvg=603.44, WaitAvg=287.96, T=0.780s
  LIFO    => MS=1312.00, TWT=1236.00 , IdleAvg=630.44, WaitAvg=329.46, T=0.778s
  SRPT    => MS=1221.00, TWT=1317.00 , IdleAvg=545.88, WaitAvg=269.92, T=0.791s
  OPR     => MS=1277.00, TWT=1417.00 , IdleAvg=601.06, WaitAvg=281.58, T=0.791s
  ECT     => MS=1188.00, TWT=611.00  , IdleAvg=536.00, WaitAvg=231.08, T=0.783s
  LLM     => MS=1271.00, TWT=2621.00 , IdleAvg=603.44, WaitAvg=287.96, T=0.782s
  Random  => MS=1099.00, TWT=1224.00 , IdleAvg=426.81, WaitAvg=291.71, T=0.780s
  EDD     => MS=1163.00, TWT=551.00  , IdleAvg=492.19, WaitAvg=270.38, T=0.784s
  MST     => MS=1197.00, TWT=654.00  , IdleAvg=525.62, WaitAvg=264.54, T=0.790s
  GPISRule1 => MS=1136.00, TWT=383.00  , IdleAvg=460.69, WaitAvg=252.58, T=0.795s
  GPISRule2 => MS=1170.00, TWT=568.00  , IdleAvg=494.00, WaitAvg=271.04, T=0.792s
  GPISRule3 => MS=1114.00, TWT=723.00  , IdleAvg=440.00, WaitAvg=288.04, T=0.797s
  GPISRule4 => MS=1111.00, TWT=346.00  , IdleAvg=457.50, WaitAvg=250.33, T=0.890s
  GPISRule5 => MS=1186.00, TWT=596.00  , IdleAvg=514.25, WaitAvg=283.92, T=1.172s
  GPISRule6 => MS=1259.00, TWT=2957.00 , IdleAvg=576.56, WaitAvg=286.88, T=0.790s

=== INSTANCE: test_small_flex_events_9_util0.95_ec0.15_nm10_v0.json (Machines: 10, Total Jobs Defined: 25) ===
  SPT     => MS=1646.00, TWT=915.00  , IdleAvg=607.70, WaitAvg=181.79, T=0.494s
  LPT     => MS=1861.00, TWT=1992.00 , IdleAvg=725.20, WaitAvg=250.83, T=0.485s
  FIFO    => MS=1765.00, TWT=2369.00 , IdleAvg=700.00, WaitAvg=199.79, T=0.481s
